idx,smiles,valid
1417,CC1(C)CC1COC=O,1
1418,O=CC1=CCC=CC1,1
1419,CNc1cn(C)c(=O)o1,1
1420,OC1CC=C(CO)C1O,1
1421,OC1CCCC2(CN2)O1,1
1422,C1CC23CC24OC1C4C31,0
1423,C#CC1C2CC3CC3C12,1
1424,CCCN=C(C=O)C=O,1
1425,CCCCCCC#N,1
1426,COCC1C(O)CC1=O,1
1427,C#CC12OC1CCC2=O,1
1428,CC12CC1OC(=O)C2,1
1429,CC1(C2CN3CC32)CC1,1
1430,CC1CC(=O)C=C1C=O,1
1431,CC1=CC(C)OC(=O)C1,1
1432,OC1C(CC=O)C2CC12,1
1433,CN1C2CC3CC2C31,1
1434,COC(C)OC=N,1
1435,CC1CCCCC1C,1
1436,CC12CC3C(CC1O)C32,1
1437,CC12CN(CC=O)C1C2,1
1438,COC1C(C)C(C)C1C,1
1439,CC(C)(C)c1ccc[nH]1,1
1440,CCC12OC1COC2C,1
1441,O=C1CC2OC2C12CC2,1
1442,CCC(C)CC(O)C=O,1
1443,O=C1CC23COC(C2)C13,1
1444,OC1C2C3C=CC1C23O,1
1445,CC(C)C1C(C)CC1O,1
1446,CC12OCC3C4C(C1)C32,0
1447,CC1C(C)C2CC1(O)C2,1
1448,O=C1NC2C3C1CC23O,1
1449,OC1CC2(C3CO2)CC13,1
1450,CN=C(N)C(O)C(C)=O,1
1451,CC(C)(O)C#CC(N)=O,1
1452,OC1CC2CC2C12CC2,1
1453,O=CC1CC(=O)C2CC12,1
1454,CNc1oc(O)c(C)c1,1
1455,CCC1(C)C2CCC1O2,1
1456,C#CC1=CC2CC2(C)C1,1
1457,CC1C2C3CC3C12C#N,1
1458,CC(C=O)CCCCO,1
1459,O=C1C2COC(=O)C2O1,1
1460,CC1(C)CCC(C)C1O,1
1461,CC(=O)C1CC2OC21,1
1462,C#CC1(C)CC12COC2,1
1463,C#CC12CC(C#N)(C1)O2,1
1464,CNc1cnc(O)[nH]1,1
1465,CC(=O)C(=O)C#CCC,1
1466,CC(C#N)C1CC1O,1
1467,OC1C2OCC23CC3C1,1
1468,CC12C3CC1(CO)C2C3,1
1469,CC#CCC1COC1=O,1
1470,OC1C(O)C2C(O)C2C1,1
1471,CN1C2C(=O)C(=O)C12O,1
1472,C1=CC2C3CN(C2)C3O1,1
1473,OC1CC(O)C1C1CC1,1
1474,OC1C2CC2C2CC12,1
1475,C#CC#CC(C)C#N,1
1476,CC1COC(=O)C12CC2,1
1477,C#CC1(C)OC1C#N,1
1478,O=C1NC=CCC2CC12,1
1479,CC(=O)C(C)CC#N,1
1480,CNc1cnn(C)c1C,1
1481,O=C1CC2CCC(C1)C2,1
1482,COC1CC1(C)C1CC1,1
1483,CC12OC1C(=O)C1OC12,1
1484,OC1CC12C(=O)C1OC12,1
1485,COC1C(=O)C2OC12C,1
1486,OC1CC2C3C4C1C2C34,1
1487,CCC1C2OCCC2O1,1
1488,CC#CC#CCC(=O)N,1
1489,C#CC1(CO)COC1=O,1
1490,OC1CC2OC2C2NC12,1
1491,CC12COC1C(O)C2O,1
1492,OC1C=CC2CCC12,1
1493,O=C1CC2CC3C(O)C12,0
1494,O=C1CCC(=O)C12CC2,1
1495,CCCC1(C)CC1CO,1
1496,CCN1C2C(C)C12C=O,1
1497,OC1C=CCCC1O,1
1498,O=C1C2C3C4CN3C1C42,1
1499,O=CC1C=CC(O)CO1,1
1500,OC1C2CC23CC1CC3,1
1501,COC12CC=CC1CC2,1
1502,O=C1C2OC3CC3C12O,1
1503,COCC(=O)C1CC1O,1
1504,OC1CCC2C3CC3C12,1
1505,O=COCC1OC1CO,1
1506,CN1CC(C=O)C2CC12,1
1507,O=C1CC2CC(O)C12O,1
1508,CC12CC3C(C1)C(C)C32,1
1509,CCC1C(=O)C2OC12C,1
1510,C1=CC(C2CO2)CC1O,1
1511,O=CC1C2CN2C1CC1,0
1512,COC1COC(=O)N1C,1
1513,CC12CC3C(C#N)C1N32,1
1514,CC1(C)CC1C1(C)CC1,1
1515,C#CC1CC=C1CO,1
1516,CC12COCC(C1)C2,1
1517,C1CC2(CC1)C1COC12,1
1518,CC1CCC(C)(C=O)C1,1
1519,COCCC(C)OC=O,1
1520,CC12C3C4CC3C1C42,1
1521,COC1CCCC12CC2,1
1522,CC1C2CCC1(C)C2,1
1523,CC(=O)C1CC1OC,1
1524,CC1C(C)(C)C2(CC2)O1,1
1525,CC12CC(C1)OC21CC1,1
1526,CC1(C)COC(=O)C2CN12,1
1527,CC12CCC3C(O)C1C32,1
1528,OC1C2C3C=CN1C32,1
1529,CCCCC1CC1C,1
1530,C#CC12COC(C)CC1O2,1
1531,COC12CCC1C2C=O,1
1532,O=CN1C=CC2CCC12,1
1533,CC1(O)CC2C(O)C2O1,1
1534,CCOC1C2CC1O2,1
1535,C#CC#CC(CO)CO,1
1536,CC(C)C1OC(=O)C1C,1
1537,C#CCC1(C#N)CN1,1
1538,C1OC23COC4C2NC143,1
1539,C1C2C3C4C5C4C(C13)N24,0
1540,CC1CC1(O)C1CC1O,1
1541,CC12CC3(CC3)C1O2,1
1542,CC1C(=O)C12COC=N2,1
1543,C#CCC(C)(C)C(C)O,1
1544,O=C1CCC2CC1C2=O,1
1545,CC1(C)OC2CC(=O)C21,1
1546,CC1C(=O)C2OC(=N)C21,1
1547,CC12OC3C1C(O)C3C2,1
1548,CCC#CCC#CC,1
1549,CC12OC3C1N(C3)C2O,1
1550,C#CC1CC(C=O)C1O,1
1551,C1OC2CC1OCC2CC31,0
1552,CCCC12CC(C)(C1)C2,1
1553,CCCCC1C2COC12,1
1554,CC(=O)OCC(C)=O,1
1555,COC12COC1COC2,1
1556,O=C1C2OC3C2N1C3,1
1557,CC(CO)C(O)C(C)O,1
1558,C#CC1(O)CN2CC21,1
1559,CC#CC(C#N)CC=O,1
1560,C#CC12CC(CO)OC1,0
1561,C#CC(C)(C#N)N1CC1,1
1562,C1=CC2CC3OC1C32,1
1563,CCC12CC(C1)C21CC1,1
1564,C1=CCC2CC3C2C1C3,1
1565,COCC1(C#N)CN1,1
1566,COC12CC(CO1)C2O,1
1567,CCC1(C#N)C2OC1C2,1
1568,CN=COCC(=O)C#N,1
1569,CC(C)c1ncnc1N,0
1570,O=CC1=CCCC1=O,1
1571,CC(=O)C1OCCC1=O,1
1572,CC12C=CCC3CN1C32,1
1573,O=C1CNCCC(=O)O1,1
1574,CC(C)c1cnoc1O,1
1575,C#CCC1C2CCCC12,1
1576,C1OC1C1CC1OC1CC1,1
1577,CC(=O)C(CO)N1CC1,1
1578,C1=Cc2nnoc2C1,1
1579,CN1CC12C(C)C1OC12,1
1580,CCC12CC(C)C1(C)O2,1
1581,CC(C)CC(=O)C#N,1
1582,CC1C=CC(=O)C1O,1
1583,CC1CCC1CC=O,1
1584,C1OC23CCC2(C1)O3,1
1585,CC12CC(CCO)C1N2,1
1586,COC1C(=O)C2CC1O2,1
1587,C1CC2CC3COC2C13,1
1588,CC12C3C4C5C(C1)C43O2,0
1589,CC12OC3C(C1O)C32,1
1590,CC1(O)CN2C=CC1C2,1
1591,C#CC1(O)C2CC1C2=O,1
1592,CC12CC1C(=O)C(C)O2,1
1593,CC12C=CC(O)C1N2C,1
1594,CC(C)OCC1CC1,1
1595,CCOC1C=CC2NC21,1
1596,CC(=O)CCC#CCO,1
1597,CC1CC(=O)CC(=O)O1,1
1598,CC12CC1N1C(=O)C12,1
1599,OC1CCC12CCC2O,1
1600,CC1C(C#N)C1(C)C#N,1
1601,O=CC1OC12CCCO2,1
1602,CC1CCC1OCC#N,1
1603,CC1C2N3CC1C32C#N,1
1604,CN=C(N)C(=O)C(C)C,1
1605,CCC1OCC2CC12O,1
1606,CC(C)C(C=O)OC=O,1
1607,OC1C2OC1C1CC3C1N23,1
1608,CC(C)(C#N)C(N)=O,1
1609,CC1(C)C(=O)CC1O,1
1610,O=C1NCC(O)CC1=O,1
1611,C#CC1(O)C2OC1CC2,1
1612,CC(C)(C)C1CC1C#N,1
1613,OC1C2OC(C1)C1OC12,1
1614,CC1(C)CC2OC(=O)C21,1
1615,C#CC1CC(C)CC1=O,1
1616,CC12CCC1CC21CO1,1
1617,CC#CCC1CC1O,1
1618,CCCNC(=O)C=O,1
1619,CC#CC(CC)OCC,1
1620,OC1CCC12COC=N2,1
1621,CC1=CCC(=O)C1O,1
1622,CC#CC1C2OC12C=O,1
1623,CCC1(C)C2CCC1C2,1
1624,CC12CC3(CO3)C1N2,1
1625,CC12CN=C(C1CCO2)O,1
1626,OC1CCC1(O)CCO,1
1627,OC1C2C=CC3(CO3)C12,1
1628,OC1C2C3CC3C2C1O,1
1629,CC1(C(=O)NC1C(N)=O,0
1630,C#CCCC1CC1C=O,1
1631,C#CC1CC2C3CC1C32,1
1632,C1OCC2C1C1CC2O1,1
1633,CC1(C)CC(=O)CC1=O,1
1634,C#CC1(CO)CC(=O)O1,1
1635,CN=C(N)C(=O)NC=O,1
1636,O=CCCC(=O)N1CC1,1
1637,COC1C2C3CC3C2O1,1
1638,CC1=CC(=O)CC1O,1
1639,CC12OC1(C)C1(C)CC12,1
1640,O=C1COC(=O)NC1=O,1
1641,CCC(O)CC1COC1,1
1642,CC1CC1(C)C(C)C,1
1643,O=CC12OCC1(O)CO2,1
1644,CCCC12CC3(CO1)C32,0
1645,C#CC12CC3(C)C(O1)C32,1
1646,C#CC(CCO)C(C)C,1
1647,OC1C=C(C=O)C2CN12,1
1648,O=CNC1C2CC1CC2,1
1649,CC(=O)C1C(C)C1C=O,1
1650,COC1C=C(C)C2CC12,1
1651,CC12CC1(C)OC=N2,1
1652,C1OC12C1CC3CC1N32,1
1653,C1=CC2OC3C1CC2C3,1
1654,COCCC12CC1OC2,1
1655,OC1C2CC3C2C31,1
1656,CC1CC(C)C1C#N,1
1657,CC1CC(C=O)C1(C)O,1
1658,CC1CC2CCC21C=O,1
1659,CCC12CCCC1(C)O2,1
1660,CC1C(=O)N2C3CC1C32,1
1661,CC1C(=O)CCC2NC21,1
1662,O=C1CC(C2(O)CN1)C2,1
1663,C1=CC2OCC12OC=O,1
1664,CC12CNC1(C#N)C2O,1
1665,CC#CC(C)(C#N)CC,1
1666,CC(=O)C#CCC1CC1,1
1667,CN1CC2CC3C1OC23,1
1668,CC12CCC1(C)C(O)C2,1
1669,O=C1C=CC2OC2CC1,1
1670,COC(C#N)CCO,1
1671,CC1(C2CO2)CC2CC21,1
1672,C#CC1(C#N)COCC1,1
1673,CC(C)c1ncoc1C,1
1674,CC1C2CC1C2OC=O,1
1675,C#CC1CC1OCC#N,1
1676,CCN1CC2C(=O)NC21,1
1677,CC(C#N)OC1CC1,1
1678,C#CC1C2C3CC(O2)C13,1
1679,CC1CC1(C)C#CC#N,1
1680,C#CC1C2CC2(C)C1,1
1681,CC1(O)CCC12COC2,1
1682,CC1C=CCC=C1CO,1
1683,CNC1C2C(=O)NC12C,1
1684,CC1CC(=O)C(O)C1O,1
1685,CC(=O)C1=CCOC1C,1
1686,C#CC1OCC1(C)O,1
1687,C#CC1(C)CC2COC21,1
1688,C1CC12COC1COC21,1
1689,CC(=O)C12CC1C(=O)O2,1
1690,CC1CC2CC(=O)C2O1,1
1691,O=C1NCC2CN3C2C13,1
1692,CC12COC1C(=O)C2=O,1
1693,O=C1NCC2CN3C2C13,1
1694,CC1=C2CCC2OC=N1,1
1695,COCCCCC#N,1
1696,CC(=O)C#CC1OC1C,1
1697,CC12CN3C4C(C31)C42,1
1698,O=CCC1CCOC1=O,1
1699,C#CC1OCC(=O)CC1,1
1700,CC1C=CC2CC2C1,1
1701,CC(C)C(=O)NC(C)=O,1
1702,CCC12CC(C1)C1CC12,1
1703,CCC12C3CN1CC32,1
1704,OC1CC12COC(=O)C2,1
1705,OC1CC12CC21CC1,1
1706,OC1C2OCC1C1OC12,1
1707,CN=C1CCCC1=O,1
1708,CC1CCC12CC2C=O,1
1709,C1=CC2(C1)CC1CC1C2,1
1710,CC1=CC2CC3CC1O2,0
1711,C#CC1C(C=O)C1C,1
1712,OC1CC1(O)CCO,1
1713,OC1CC12CC(O)C1O2,0
1714,OC1CC2CC(CO2)C1,1
1715,CC1CC12CN1CC12C,1
1716,CC(CO)C(C)C1CC1,1
1717,C1=CC23COC2C3C1,1
1718,CC(=O)NC(=O)NC=O,1
1719,CNC(=O)CC1(C)CO1,1
1720,OC1CC12CC1OC12,1
1721,CC1CCC2OC3C1C23,1
1722,CC1CC(C)C1(C)C,1
1723,CC1(CO)OC1C1CO1,1
1724,C1CC2(COC2CO1)O2,0
1725,C#CC1CC2COC2=N1,1
1726,COC1C2CC(C)C1C2,1
1727,CC(=O)N(C)C1(C)CC1,1
1728,C1=CC2OC3C(C1)OC32,1
1729,C#CC1(C)CC(=O)C1C,1
1730,C#CCC(CO)CO,1
1731,COC1C2COC(=N)C12,1
1732,CC(=O)CCCC1CO1,1
1733,OC1C2OC(C1)C1CC12,1
1734,CCCC1(C=O)COC1,1
1735,CC(=O)C1CC12CCC2,1
1736,CC1CC=CC12CC2O,1
1737,C#CC12CN1CC1CN12,1
1738,CC(=O)C1=CNC(=O)C1,1
1739,OC1C=CCN=C1O,1
1740,O=CC1=CC2C(O)C2C1,1
1741,COCC#CCOC,1
1742,CC#CC(C)C#CCO,1
1743,CC1CC(=O)C2CC2C1,1
1744,CC(=O)NCCCO,1
1745,C#CC12CC(O1)C2(C)O,1
1746,CCC(C)OC(=O)C=O,1
1747,CC1(C)CCC2C(O)C21,1
1748,C1=CCC=C(COC1)C2,0
1749,C1C2OC3CC1C3(O)C2,1
1750,OC1C2CC3C2CC13,1
1751,CC1C2CCCC(C)C12,1
1752,C1OC2CC1C1OC12,1
1753,CCC(C#N)OCC#N,1
1754,CCC(O)(C#N)C1CC1,1
1755,C1C2C(O1)C1C3C1C2C31,0
1756,CC#CC(C)(C=O)CO,1
1757,OC1C=CCC2CC2O1,1
1758,COC1(C)CC2(CC2)O1,1
1759,C#CC1(O)COC1C#N,1
1760,CC1=CC2(CCO2)C1,1
1761,OC1COC(=O)C12CC2,1
1762,CCC#CC1CC1C#N,1
1763,CC1(C)OCC(=O)C1O,1
1764,CC1C(=O)C2OC2C1,1
1765,CC1=CCC(=O)CC1=O,1
1766,CC#CC1C=CCC1=O,1
1767,CCC1CC(=O)NC1=O,1
1768,O=C1CC(C2CN2)CC1,1
1769,OC1CC2C1C1OC21,1
1770,CNc1nc(C)c(N)n1,0
1771,CCC12CC1OCC2,1
1772,C#CC#CC(=O)C1CC1,1
1773,CN1CC2C(=O)C(C)C12,1
1774,C#CC(C)(CC)C1CO1,1
1775,CC(=O)NC(=O)C#N,1
1776,CC(=O)C(C)C1CC1,1
1777,CCC#CCC(C)O,1
1778,C1CC12CCCC2CO,1
1779,O=C1CC(O)CC1,1
1780,CC(=O)N(C)C(C)=O,1
1781,COCC(C)CC(=O)C,1
1782,CC1=CCC2(C1)CC2,1
1783,O=C1NCC2CC1C2,1
1784,CCC1(C(=O)C#N)CC1,1
1785,CC1(C)C(=O)C2(C)OC12,1
1786,CC1(C)CC(=O)C(C)O1,1
1787,CC(C)c1nc(N)no1,1
1788,CCC12OCC1(C#N)C2,1
1789,CC1=CCC2CN3C1C23,1
1790,CCC(=O)C#CCO,1
1791,CC12C3=CN(C=O)C1C32,1
1792,CC1C2OC3CN3C2C,0
1793,C#CC1C2CCCC1C2,1
1794,CCC1C=CC2CC12O,1
1795,C1CC1C12CCCC1C2,1
1796,O=CNCC12CC1CC2,1
1797,C#CC1(CC)COC1=O,1
1798,CC12CC3(CO3)N1C2,1
1799,CC(C)OC(=O)N1CC1,1
1800,CC1C2CC3CC3C2C1,1
1801,C#CC1CC1(C)OC=O,1
1802,CC12CCC(O1)C2(O)C,1
1803,O=C1NC=CC2CN12,1
1804,CCC1(C)CC(=O)CO1,1
1805,COC1C2CC3OC1C32,1
1806,CC1=C2CN3CC23CC1,1
1807,CC1CC2C=CC(C)C12,1
1808,CC1(C)C2CCC12O,1
1809,O=CC#CC1C2CCC12,1
1810,OC1C2CN3CC1C32O,1
1811,CC1C=C2C(CO)C1O2,1
1812,CC1C(=O)C2C(O)C12O,1
1813,CC(=O)C1OC2C(O)C12,1
1814,CC12OC3C1C(=O)C3O2,1
1815,O=CC12CN3CCCC1C32,1
1816,C#CC(C)CC1CO1,1
1817,CC1CC12CC(=O)N2C,1
1818,C1=CC2(CN2)CC2OC12,1
1819,C#CC12CC(C1)OC=N2,1
1820,O=CC1OCCC1,1
1821,CC1C(C)C1CC(C)=O,1
1822,C#CC(CC(=O)N1CC1,0
1823,CC1(C#N)CC1C(C)=O,1
1824,CC1(C)CC2C(C)OC12,1
1825,CCC1C(=O)CCO1,1
1826,CCC1(O)C2OCC1C2,1
1827,C1OC1C12CC3C1CN32,1
1828,CNC1=NCC(C)OC1,1
1829,CC(C)C#CCOC=O,1
1830,CC1(C2CC2)OC1(C)C,1
1831,C#CC(C)(C)OCC#N,1
1832,OC1C2CC(O)C1O2,1
1833,O=CC1(CO)CN2CC21,1
1834,N=C1OC(=O)CC1O,1
1835,CNc1ncc(C#N)o1,1
1836,O=CC1C2C=CC1CC2,1
1837,CC(=O)NCC1COC1,1
1838,O=C1CC2C(O)C12CO,1
1839,CCC1(C#N)CNC1=O,1
1840,COC1C(C#N)C2NC12,1
1841,CC(=O)CC1C2OC12,1
1842,CC1(C=O)C2C3C(O)C213,1
1843,CC1(C)C2CC(=O)C21O,1
1844,CN=C1CC(=O)C(=O)N1,1
1845,CC1CC(=O)C2CC12O,1
1846,CC12CC3C(CN1C)N32,1
1847,O=C1CC2CCCC12O,1
1848,CC(=O)NC(=O)C(C)C,1
1849,COCC1CC1CC=O,1
1850,CC(=O)N1CCCC1=O,1
1851,CC12CC(CO)N(C1)C2C,1
1852,C1CC2(CO2)C2OC12,1
1853,C#CC1OC2CC1(C)C2,1
1854,CC1CC12CC1CC12C,1
1855,CC(=O)C(C)OC(C)C,1
1856,C#CC(C)CC(=O)CO,1
1857,CC12CC(O)C1(C)C2O,1
1858,CCC12COC1CC2=O,1
1859,OC1CC2(C3CC3)C12,0
1860,C1OC2CCOC23CO3,0
1861,CCC1(C)OCC1O,1
1862,CC1=CC2C3CC1C2C3,1
1863,CC(C)C1OC1CO,1
1864,CC1C(=O)CCC1O,1
1865,CC(=O)N1C2CC1C2O,1
1866,C1=CC2CC3C(C1)C2C3,1
1867,O=C1CC(CO)C2OC12,1
1868,C#CC(O)(C=O)C1CC1,1
1869,CCC1OCC12CCC2,1
1870,OC1CC2CC3CC1C32,1
1871,C#CC1(CO)COC1=O,1
1872,CCC(O)C(O)CC,1
1873,OC1C=CC2C3CC3C12,1
1874,CCC(C)(C)CC(C)O,1
1875,CC12CC(C1)OC2C#N,1
1876,CC(=O)C(=O)C(N)=O,1
1877,C#CC(C)C1(C)CC1O,1
1878,O=CC1COC(C=O)C1,1
1879,CC1C(=O)N2C3CC3C12,1
1880,OC1CC2C3C=CC2C13,1
1881,CN1C(=O)C(=O)C2NC21,1
1882,C#CC1CC2CC2)C1O,0
1883,CC(C)C12CC3C(C1)C32,1
1884,CCC(O)C1(C)CC1O,1
1885,O=CC12C3CC4C(C41)N32,1
1886,CCC1(C)CNCC1=O,1
1887,CC12C3CC4C(C3)C1N42,1
1888,OC1C=CCC2CC12,1
1889,COC1C(C)C2CC21,1
1890,CCCC1(C#N)CCO1,1
1891,C1=CCC(C2CC2)CN1,1
1892,C#CC1CC2(COC2)C1,1
1893,O=C1COC2CCC12O,1
1894,C#CCC#CC(C)=O,1
1895,O=CC#CC1(C2CC2)CN1,1
1896,O=C1C=CCCC(=O)N1,1
1897,C1=CCC3CC3(CCO3)C12,0
1898,CCC1CC1C#CCO,1
1899,C#CC(C)C(C)OC,1
1900,CC1C(=O)C=C(C=O)N1,1
1901,CN=C1OC2CC1C2=O,1
1902,C1OC2C3CC(C3)OC12,1
1903,CC1CC12CN=COC21,0
1904,OC1C=CC2CC2)CC1,0
1905,CC1C=CC(C)C2OC12,1
1906,CC(=O)CCC1(C)CC1,1
1907,C1=CCC2CC1(CO2)O2,0
1908,CC(=O)CC1(C)CC1,1
1909,CC#CC(C)C(=O)CO,1
1910,CCC1C=CCOC1=O,1
1911,CNc1ccnnc1O,1
1912,CC1CC(C#N)C12CC2,1
1913,COC1C(C#N)C2CC12,1
1914,CCNc1cnno1,1
1915,CC1CC12CC(=O)CO2,1
1916,OC1CCC12CCOC2,1
1917,CC1(C)CCC1C(N)=O,1
1918,OC1C2OC3CC1C32,1
1919,CC1C2C3N4C(N32)C13O,0
1920,CCOCCC(C)C,1
1921,OC1CC1C(O)C1CC1,1
1922,COC(C)C(=O)CC=O,1
1923,OC1CC12CCC2CC1,0
1924,COCC1COC(=O)C1,1
1925,CC1(C)C(O)C1CC=O,1
1926,C#CCC(C)C(=O)C#N,1
1927,OC1CCC2OCCOC12,1
1928,C1CC1C1(C)CN2CC21,1
1929,CC(C)C1COC1=N,1
1930,CN=C(C=O)C(N)=O,1
1931,C1OC1C12C3CC1C2N3,1
1932,O=CN1CC1CC1CO1,1
1933,CC12OC3CCC1C3C2,1
1934,CC1(C)OCC2C(C)C21,1
1935,CC1CC(C2(C)C(O)C12,0
1936,CC1=CC2(C)CN2CC1,1
1937,CC12CC3OC1C3C1C2,0
1938,C#CC1CC(C)(C#N)O1,1
1939,O=CN1C=CC2CC2C1,1
1940,CC12OC3C1C1(COC13)C2,1
1941,N=C1CN=COCC=O,0
1942,OC1CC12C1CC1OC2,1
1943,O=CC12CC3CCC1C32,1
1944,O=CC(=O)CC1CO1,1
1945,C#CC(O)(C#C)CO,1
1946,CCC(C)C(O)C(N)=O,1
1947,CC1CC12CN(C=O)C2,1
1948,OC1C2CN3CCC1C32,1
1949,CC1COC12CCCC2,1
1950,CN=C1CC(C#N)O1,1
1951,CC1C2OCCCC12O,1
1952,CNC(=O)C(C)=O,1
1953,CC1=CC2COCCO1,0
1954,C#CC1(O)CN1CC,1
1955,C1C2COCOC2CO1,1
1956,C#CC1C2C3CN3C2C,0
1957,COC1CC2(C)CC2C1,1
1958,C#CC1(C)OC2CN1C2,1
1959,CC1C(C=O)C2(C)CN12,1
1960,CN=C1CN(C=O)C1=O,1
1961,C#CC1C(=O)C2OC12C,1
1962,CCC1CC12CC1OC12,1
1963,OC1C2CC(O)C2C1O,1
1964,COCC1C(C#N)C1O,1
1965,CC1C(C#N)C1C=O,1
1966,CN=COCC(C)O,1
1967,OC1C2OC(=O)C3C1C23,1
1968,C#CC(C)(C)C1(C)CO1,1
1969,CC1C(C)OCC2CC21,1
1970,C#CCC(C#N)CCO,1
1971,CC1=CCC2C3OC2C13,1
1972,CCC1C(C#N)N1C,1
1973,C1OC12C1CC3C1N32,1
1974,O=CC(=O)C1COC1=O,1
1975,C1CC2C3CC1C2C3C,1
1976,CN1C(=O)C2(C#N)CN12,1
1977,CCC1CC(C#N)C1O,1
1978,CNc1nc(O)c(O)o1,1
1979,O=C1C2C=CC(C=O)C12,1
1980,CC1=C(N)C(O)C(=O)O1,1
1981,C#CCCC(C#N)CO,1
1982,O=CC1(CC#N)CCC1,1
1983,CC12C3CC(C2)OC13C,1
1984,CC1C2NC1(C)C#N,0
1985,C#CC1=C(C)CC(C)O1,1
1986,O=C1CCC2C(CO)C12,1
1987,O=C1NC2CC3C1CC23,1
1988,OC1C=C2CN3C2C13,1
1989,CNC(=O)N(C=N)C=O,1
1990,CCN(C)C12CN(C1)C2,1
1991,CC(=O)C1(C=O)CC1O,1
1992,O=C1CC2CC2C12CC2,1
1993,C#CCCN=C(N)C=O,1
1994,CCCC#CCCO,1
1995,CC1CC1C1(C#N)CN1,1
1996,CC1(C2CN3CC2)CN13,1
1997,C#CC12CC(C1)C21CN1,1
1998,C1CC2(C1)CC1CCC12,1
1999,CC(=O)C1OC(=O)C1O,1
2000,C1CCC23OC4C3C12C34,0
2001,C#CC1C2C(=O)CC12O,1
2002,COC12C3CC1(C)N1C32,0
2003,C#CCC#CCC#N,1
2004,CN1CC2(CC2)CC1=O,1
2005,CC1CC(CCC#N)C1,1
2006,CC1C2C(O)C(C)C12C,1
2007,CCC(C)C1(C)COC1,1
2008,CC(C#N)OCCO,1
2009,C1C2C1C1C3OC1C32,1
2010,CC(C)(C)CCOC=O,1
2011,CC1(C2CO2)C2CC1C2,1
2012,O=C1NC2C3NC3C21,1
2013,COC12C3N=COC1C32,1
2014,COCC(=O)N(C)C,1
2015,COC(C)C(C=O)C=O,1
2016,C1=CCC(C2CC3)CC21,0
2017,C#CCC(C)C#CC#N,1
2018,CC1(C)COC1C(N)=O,1
2019,O=C1CC2OCCC2N1,1
2020,OC1CC1(O)CC1O,0
2021,CC1(CC)CC(=O)C1,1
2022,C1=Cc2nnoc2N1,1
2023,CC1(O)C2CCC(=O)N21,1
2024,CC1C(C#N)N2CC12C,1
2025,COCC(=O)NCC,1
2026,C1OC12CCCC1OC12,1
2027,COC1(C#N)CC1C,1
2028,CC12C=CC(C1)C1NC12,1
2029,CC#CC(C)CCO,1
2030,C#CC(C=O)C(=O)C#N,1
2031,COC1CC(=O)C1C,1
2032,O=C1C=C2CCCC2O1,1
2033,CCC1CCCC1=O,1
2034,CNc1cc(C#N)c[nH]1,1
2035,CN=C1CN(C=O)C1,1
2036,CC1(C)C2C(O)C1O2,1
2037,CC1(CO)CCCCC1,1
2038,COC1CC2CC1O2,1
2039,CCOC(C)C(=O)C=O,1
2040,CC1CC(CC=O)C1,1
2041,CCC12OC1CC(O)C2,1
2042,CCCC#CC(C)=O,1
2043,C#CC12CC1C(C)OC2,1
2044,C#CC(CO)OCC#N,1
2045,CC12CC1C1CC1C2=O,1
2046,O=CC1CCCC1,1
2047,CC1C2COC1C2=NO,1
2048,COC1C=CCCC1=O,1
2049,C#CC1(C)C(=O)N2CC12,1
2050,C#CC1COC(=O)C1=O,1
2051,CCNc1cc(C)n[nH]1,1
2052,CCC(O)CC#CCO,1
2053,OC1CC23CC4C2C1C43,1
2054,CC(C)C12CC1C(C)O2,1
2055,CC1C(=O)C2C3CC1C32,1
2056,CC1(C)COC(=O)C1,1
2057,CC1(CCC=O)CO1,1
2058,O=CC1=CC(C2OC2C1,0
2059,C#CC(O)C(C)(C)C,1
2060,CN1CC2(CC(=O)CC12,0
2061,CC1=CC(C=O)COC1,1
2062,O=CC1CCCC12CO2,1
2063,CC(=O)C(C)OCC#N,1
2064,CNc1coc(=O)[nH]1,1
2065,OC1C2CC3C1CC23O,1
2066,CC1CC1C1COCC1,1
2067,C#CC1(O)CCC1C=O,1
2068,CNc1oc(N)c(C)c1,1
2069,O=C1CC=C2CC(C2)C1,1
2070,CC1CC(C=O)C2CN12,1
2071,COC1(C)CC(=O)CC1,1
2072,CC1=C(C)CC2(C)CC12,1
2073,C#CC(O)C12CC(C1)C2,1
2074,OC1CC2CCC3C1N23,1
2075,O=C1CC2(CN2)CO1,1
2076,OC1CCC2(CO2)CO1,1
2077,O=C1NC2CCC2CO1,1
2078,CC(C=O)C#CC(C)=O,1
2079,CCCC1C2CC1O2,1
2080,CNc1coc(C)c1N,1
2081,O=CNC1C(O)C2NC12,1
2082,CCCC1(CO)CC1O,1
2083,CC1CC=C(O)C(C)C1,1
2084,C#CC1C(C)C1C#N,1
2085,O=C1CCC1COC=O,1
2086,CCN=C1CN2CC12,1
2087,COC1C2C(=O)CC1C2,1
2088,CCC1OC(=O)C(=O)C1,1
2089,CC12COC3CN=C1C32,1
2090,CC12CC1COCO2,1
2091,OC1CC2CC3OC1C32,1
2092,C#CC12CC(C1=O)C2O,1
2093,CC1=CC(C)C(=O)C1=O,1
2094,C1=CC2C3COC1(C2)C3,1
2095,C#CCC(C)(CO)CO,1
2096,CCC12CC(C=C)(C1)C2,1
