idx,smiles_raw,valid,smiles_canon
2519,CC1CC23CCC2C1O3,1,CC1CC23CCC2C1O3
2520,OC1CC2OC2CC1C,1,CC1CC2OC2CC1O
2521,CNC(=O)C(C)C#N,1,CNC(=O)C(C)C#N
2522,CCC(C#N)C1(C)CC1,1,CCC(C#N)C1(C)CC1
2523,CCC(C)C1CCC1=O,1,CCC(C)C1CCC1=O
2524,O=CNCC1CC2OC12,1,O=CNCC1CC2OC12
2525,OC1CCC1OC1CC1,1,OC1CCC1OC1CC1
2526,C#CC(C#C)OCC=O,1,C#CC(C#C)OCC=O
2527,CC1=CC(C)OC(=O)C1,1,CC1=CC(C)OC(=O)C1
2528,CC12CCCC3C(O)C1C32,1,CC12CCCC3C(O)C1C32
2529,CC1(O)C2CC(=O)C21C,1,CC1(O)C2CC(=O)C21C
2530,OC1CC2OC3CC3C12,1,OC1CC2OC3CC3C12
2531,CCCC12CCC1(C)C2,1,CCCC12CCC1(C)C2
2532,C#CC12CC1C(=O)C2O,1,C#CC12CC1C(=O)C2O
2533,CCC1C=CCCO1,1,CCC1C=CCCO1
2534,OC1CCC2OC1C2,1,OC1CCC2CC1O2
2535,O=CC#CC1(O)CC1,1,O=CC#CC1(O)CC1
2536,CC12C=CC3(CN3)C1N2,1,CC12C=CC3(CN3)C1N2
2537,O=C1C=CC2C3CC3C12,1,O=C1C=CC2C3CC3C12
2538,CCOCC(O)C1CO1,1,CCOCC(O)C1CO1
2539,CC12CC3(C)C4C1N3C24,1,CC12CC3(C)C4C1N3C42
2540,CN1CC(=O)NC1(C)C,1,CN1CC(=O)NC1(C)C
2541,C#CC1CC(=O)CC1=O,1,C#CC1CC(=O)CC1=O
2542,O=CNCC(C=O)C#N,1,N#CC(C=O)CNC=O
2543,CCCC12CCC(C1)C2,1,CCCC12CCC(C1)C2
2544,COCC(=O)NC(N)=O,1,COCC(=O)NC(N)=O
2545,C#CC1C(C)(C)C1C,1,C#CC1C(C)C1(C)C
2546,CCC(O)C1OCC1=O,1,CCC(O)C1OCC1=O
2547,COCC1(O)CC1(C)O,1,COCC1(O)CC1(C)O
2548,CC1C2N=CN2CC12C,0,
2549,CC1(C)CC2(CC2)C1=O,1,CC1(C)CC2(CC2)C1=O
2550,CN1C(=O)CC2CC21,1,CN1C(=O)CC2CC21
2551,OC1CC2(CC2)C1O,1,OC1CC2(CC2)C1O
2552,CC1C2CC3(CO3)C12O,1,CC1C2CC3(CO3)C12O
2553,OC1C2OC23CCC13,1,OC1C2CCC23OC13
2554,CC(C)C(C#N)C1OC1,1,CC(C)C(C#N)C1CO1
2555,CC12CN1CC(=O)C2=O,1,CC12CN1CC(=O)C2=O
2556,CC1C2C=CCC1(C)C2,1,CC1C2C=CCC1(C)C2
2557,CC1(C#N)CN2CC1C2,1,CC1(C#N)CN2CC1C2
2558,C#CC(C#C)C1(C)CC1,1,C#CC(C#C)C1(C)CC1
2559,C#CCC1C(C)C1O,1,C#CCC1C(C)C1O
2560,C1CCC3C4C3C4C3C4N12,0,
2561,C#CC(O)C(=O)C(C)O,1,C#CC(O)C(=O)C(C)O
2562,O=C1C=CC2NC21CO,1,O=C1C=CC2NC12CO
2563,CC1COC(=O)C1C,1,CC1COC(=O)C1C
2564,CC1CC(CO)C1C=O,1,CC1CC(CO)C1C=O
2565,CC12COCC1C2C,1,CC1C2COCC12C
2566,C#CC(C)(C#N)C1CC1,1,C#CC(C)(C#N)C1CC1
2567,OC1COC2CCCOC12,1,OC1COC2CCCOC12
2568,C#CC(C#C)CCCO,1,C#CC(C#C)CCCO
2569,CN=COCC(=O)CO,1,CN=COCC(=O)CO
2570,CC1COCC1(O)C=O,1,CC1COCC1(O)C=O
2571,COC(C)C1CC1C,1,COC(C)C1CC1C
2572,CC1CC2(CC2)C1C,1,CC1CC2(CC2)C1C
2573,CCC(C#N)C1OC1C,1,CCC(C#N)C1OC1C
2574,CC12OCC1(C)OCO2,1,CC12COC1(C)OCO2
2575,CC1(CC#N)NC1CO,1,CC1(CC#N)NC1CO
2576,C#CCCC1CCC1O,1,C#CCCC1CCC1O
2577,CC1CC=C(C)C1=O,1,CC1=CCC(C)C1=O
2578,CC12CC1C1(C)NC12C,1,CC12CC1C1(C)NC21C
2579,CN1C2CC1(C)C1CC12,1,CN1C2CC1(C)C1CC21
2580,OC1C2C3CN3C2CC1,1,OC1CCC2C1C1CN21
2581,CC1COC2C(C)C2C1,1,CC1COC2C(C)C2C1
2582,O=CC1CC(O)C2CC12,1,O=CC1CC(O)C2CC12
2583,O=C1CCC1OCC1O,0,
2584,CN1C2C3C4C1C2(C4C3)3,0,
2585,CC(C)C1C(O)C2CC21,1,CC(C)C1C(O)C2CC21
2586,C#CC12C(C)C1N1CC12,1,C#CC12C(C)C1N1CC12
2587,CC(=O)OCCC(N)=O,1,CC(=O)OCCC(N)=O
2588,O=C1NCC12CN1CC12,1,O=C1NCC12CN1CC12
2589,COC1CCC1(C)C,1,COC1CCC1(C)C
2590,O=COCCC1CC1O,1,O=COCCC1CC1O
2591,C#CC12OCC1(C)C2,1,C#CC12CC1(C)CO2
2592,O=CC1=CC(O)COC1,1,O=CC1=CC(O)COC1
2593,CC1CC1C1(C)CN1,1,CC1CC1C1(C)CN1
2594,C1=CC2C3CC2CCC13,1,C1=CC2C3CCC1C2C3
2595,COCC1(C#N)CN1C,1,COCC1(C#N)CN1C
2596,CC(C)(C#N)CCC#N,1,CC(C)(C#N)CCC#N
2597,OC1CC1C1CCCC1,1,OC1CC1C1CCCC1
2598,OC1C2CC3C4C2C1N43,1,OC1C2CC3C4C2C1N34
2599,CC(C)(C)C(C=O)CC,1,CCC(C=O)C(C)(C)C
2600,CC(=O)CCCOC=O,1,CC(=O)CCCOC=O
2601,COC1CC12CCC2O,1,COC1CC12CCC2O
2602,CCC(C)C(O)C1CO1,1,CCC(C)C(O)C1CO1
2603,C1=CC23CCOC(C2)C13,1,C1=CC23CCOC(C2)C13
2604,C#CCCC#CC(C)=O,1,C#CCCC#CC(C)=O
2605,CC1CC2C3CC1(O)C32,1,CC1CC2C3CC1(O)C23
2606,CC(C#N)C1=CCOC1,1,CC(C#N)C1=CCOC1
2607,O=C1NCCOCCO1,1,O=C1NCCOCCO1
2608,CC(=O)C1C(C)C1C,1,CC(=O)C1C(C)C1C
2609,CC1CC2OC21CCO,1,CC1CC2OC12CCO
2610,CN1C2C3CN3C12C=O,1,CN1C2C3CN3C21C=O
2611,CCCNCC(=O)C#N,1,CCCNCC(=O)C#N
2612,CCC1(C)CC(CO)O1,1,CCC1(C)CC(CO)O1
2613,O=CC(O)C1CN2CC12,1,O=CC(O)C1CN2CC12
2614,O=C1CC2CC(C1)C2O,1,O=C1CC2CC(C1)C2O
2615,CCC12CC1C1(CC1)O2,1,CCC12CC1C1(CC1)O2
2616,CNc1nn[nH]c1CO,1,CNc1nn[nH]c1CO
2617,CC(C#N)NC(=O)C#N,1,CC(C#N)NC(=O)C#N
2618,CC(C)(C)C(C)(C)C#N,1,CC(C)(C)C(C)(C)C#N
2619,COCC(C)(C#N)C#N,1,COCC(C)(C#N)C#N
2620,CC1=CC(CO)CN2CC12,1,CC1=CC(CO)CN2CC12
2621,C#CC#CC1CC1O,1,C#CC#CC1CC1O
2622,CN1CC(C=O)C1C=O,1,CN1CC(C=O)C1C=O
2623,CC12COCC1COC2,1,CC12COCC1COC2
2624,C#CCCC(C)C,1,C#CCCC(C)C
2625,C1=C2OC3CC1C2C3,1,C1=C2OC3CC1C2C3
2626,O=C1COC1C1CC1,1,O=C1COC1C1CC1
2627,CCC1OC(=O)N2CC12,1,CCC1OC(=O)N2CC12
2628,C#CC#CC1C(O)C1O,1,C#CC#CC1C(O)C1O
2629,OC1CCCCC(=O)O1,1,O=C1CCCCC(O)O1
2630,CC1=CCOC2C(O)C12,1,CC1=CCOC2C(O)C12
2631,CCC1C(C)OC1C=O,1,CCC1C(C)OC1C=O
2632,CC(=O)C1C2CC3C1N23,1,CC(=O)C1C2CC3C1N23
2633,C1CC23CC(C2)C13CO,1,OCC12CCC13CC2C3
2634,O=CC(O)c1cnno1,1,O=CC(O)c1cnno1
2635,C1OCCC1CO1,0,
2636,C#CC(C)OC(C)C#N,1,C#CC(C)OC(C)C#N
2637,O=C1C=CCC2CC1O2,1,O=C1C=CCC2CC1O2
2638,CCCCOC1COC1,1,CCCCOC1COC1
2639,CC12CC1C1(CC1)CO2,1,CC12CC1C1(CC1)CO2
2640,C1CC2C3CCC1(CN23)C31,0,
2641,OC1CC2OC1C1CC12,1,OC1CC2OC1C1CC21
2642,O=C1CCCCC1O,1,O=C1CCCCC1O
2643,CC1COC12CC2O,1,CC1COC12CC2O
2644,O=CC12CC(O)C1CO2,1,O=CC12CC(O)C1CO2
2645,O=C1CN2CC13CCC23,1,O=C1CN2CC13CCC23
2646,COC1C=CCC1O,1,COC1C=CCC1O
2647,C#CC(O)C(C#N)C#N,1,C#CC(O)C(C#N)C#N
2648,CCC(C)CCOC,1,CCC(C)CCOC
2649,COC(C)C(C=O)OC,1,COC(C)C(C=O)OC
2650,O=CC1=CC(=O)C2OC12,1,O=CC1=CC(=O)C2OC12
2651,CC1CC(C)(C)CC1=O,1,CC1CC(C)(C)CC1=O
2652,C#CC12C3CN4C3C1C42,1,C#CC12C3CN4C3C1C42
2653,O=C1C2C=CC3(CN3)C12,1,O=C1C2C=CC3(CN3)C12
2654,OC1C2C3C4CC24C1C34,0,
2655,COC1CC1OC=O,1,COC1CC1OC=O
2656,CC1=CCCCC1,1,CC1=CCCCC1
2657,CC12C3CC4C3C1(O)C42,1,CC12C3CC4C3C1(O)C42
2658,CCCC(=O)C(=O)C=O,1,CCCC(=O)C(=O)C=O
2659,CC#CC1(C(=O)CO)CC1,1,CC#CC1(C(=O)CO)CC1
2660,OC1CCC12CCC2O,1,OC1CCC12CCC2O
2661,CC1=CC(C)C(=O)OC1,1,CC1=CC(C)C(=O)OC1
2662,CC(C)CCCCOC,1,COCCCCC(C)C
2663,C#CC(C)(C#N)CC=O,1,C#CC(C)(C#N)CC=O
2664,CC1COCC1C(O)C,1,CC(O)C1COCC1C
2665,O=CN1CC1CC1CO1,1,O=CN1CC1CC1CO1
2666,O=C1C=C2C3C4C2N1C43,1,O=C1C=C2C3C4C2N1C34
2667,CC(=O)C#CCC(C)O,1,CC(=O)C#CCC(C)O
2668,CC#CC12CC3(CO3)C12,0,
2669,CC1(C#N)OC2COC21,1,CC1(C#N)OC2COC21
2670,CCC1C(=O)C2CCC12,1,CCC1C(=O)C2CCC12
2671,O=C1CC2C(O)C1O2,1,O=C1CC2OC1C2O
2672,CC#CC12OC3CC1C32,1,CC#CC12OC3CC1C32
2673,CC(CO)C(O)C1CO1,1,CC(CO)C(O)C1CO1
2674,O=C1COC2CC1N2,1,O=C1COC2CC1N2
2675,CC(=O)C12CC(C1)CO2,1,CC(=O)C12CC(CO1)C2
2676,CC1C=CCOC1C=O,1,CC1C=CCOC1C=O
2677,CC(C=O)N1CCC1=O,1,CC(C=O)N1CCC1=O
2678,CCCC1(C#N)CN1C,1,CCCC1(C#N)CN1C
2679,COC1C2CC3CC3C12,1,COC1C2CC3CC3C21
2680,CC12CC3CN3C1C2O,1,CC12CC3CN3C1C2O
2681,O=C1NC2CCC12O,1,O=C1NC2CCC12O
2682,O=CCC1C2CC2C1O,1,O=CCC1C(O)C2CC12
2683,CC(CO)OC(C)C#N,1,CC(C#N)OC(C)CO
2684,CC1=CC2(CC2)OC1=O,1,CC1=CC2(CC2)OC1=O
2685,C#CC1C(=O)C2CC12O,1,C#CC1C(=O)C2CC12O
2686,CCCC1(C)OC12CC2,1,CCCC1(C)OC12CC2
2687,COCC1C2CC1(C)C2,1,COCC1C2CC1(C)C2
2688,CC1(C)CC2CCC2C1,1,CC1(C)CC2CCC2C1
2689,CCC1(O)C2CC(=O)C21,1,CCC1(O)C2CC(=O)C21
2690,OC1C2OC3CC2C13,1,OC1C2OC3CC2C31
2691,O=C1NCC12CN1CC12,1,O=C1NCC12CN1CC12
2692,C#CC1(C)C2CC3CC2C31,1,C#CC1(C)C2CC3CC2C31
2693,CCC12COCC1C2,1,CCC12COCC1C2
2694,CCCN1CC1C1CO1,1,CCCN1CC1C1CO1
2695,OC1C2OC3C1C1OC23,0,
2696,CC1C(=O)C2OC12C#N,1,CC1C(=O)C2OC12C#N
2697,CN=C1OCC(=O)CC1,1,CN=C1CCC(=O)CO1
2698,OC1C=CCC1(O)C=O,1,O=CC1(O)CC=CC1O
2699,CCC1C2CC1(C)C2=O,1,CCC1C2CC1(C)C2=O
2700,C1CC12C1NC1C21CO1,1,C1CC12C1NC1C21CO1
2701,C1CC23OC4C1C2N43,1,C1CC23OC4C1C2N43
2702,CC(C#N)CC1CCC1,1,CC(C#N)CC1CCC1
2703,CC(=O)C(=O)CC(C)O,1,CC(=O)C(=O)CC(C)O
2704,OC1C2OC3C1OC23C,1,CC12OC3C(O)C1OC32
2705,CCC1(C)COCCC1,1,CCC1(C)CCCOC1
2706,CC1CC2OC3C1C23,1,CC1CC2OC3C1C23
2707,CCC12CC(C=O)C1C2,1,CCC12CC(C=O)C1C2
2708,CC1CC1CCCC=O,1,CC1CC1CCCC=O
2709,O=C1CC(C(C=O)C1,0,
2710,O=CCNc1nocn1,1,O=CCNc1ncon1
2711,COC(C)C1(C)CC1,1,COC(C)C1(C)CC1
2712,CCN1C(=O)CC2CC21,1,CCN1C(=O)CC2CC21
2713,O=C1C2C=CC3C1C3C2,1,O=C1C2C=CC3C(C2)C13
2714,CC1COCCOC1=O,1,CC1COCCOC1=O
2715,CC12CN1C1CCC2O1,1,CC12CN1C1CCC2O1
2716,CC1COC2C(C=O)N12,1,CC1COC2C(C=O)N12
2717,CCCN=C(N)C(C)=O,1,CCCN=C(N)C(C)=O
2718,OC1CC2C3CC1(O)C32,1,OC1CC2C3CC1(O)C23
2719,C#CC1C2CCCC12C,1,C#CC1C2CCCC12C
2720,CCCC1(C)CC2CC21,1,CCCC1(C)CC2CC21
2721,O=C1NCC(=O)C2CC12,1,O=C1CNC(=O)C2CC12
2722,O=C1C2CC1C1CN2C1,1,O=C1C2CC1N1CC2C1
2723,CC12CC3CC1C2O3,1,CC12CC3CC1C2O3
2724,OC1C2OC(C2)CC1C,1,CC1CC2CC(O2)C1O
2725,CN1C(=O)C2OC2CC1,1,CN1CCC2OC2C1=O
2726,CC1(C)COCC1O,1,CC1(C)COCC1O
2727,CC(=O)CC(C)(C)C=O,1,CC(=O)CC(C)(C)C=O
2728,CC12CCC1(C=O)C2,1,CC12CCC1(C=O)C2
2729,CC1CC(C2(C)CC2)C1,1,CC1CC(C2(C)CC2)C1
2730,CC1CC=CCC1O,1,CC1CC=CCC1O
2731,O=C1C=CC2C(O)C12,1,O=C1C=CC2C(O)C12
2732,CCC(C)C#CCO,1,CCC(C)C#CCO
2733,CC12CC1C(=O)C1CN12,1,CC12CC1C(=O)C1CN12
2734,CCC12CC1(C#N)N2C,1,CCC12CC1(C#N)N2C
2735,CCC1C=CC(=O)C1C,1,CCC1C=CC(=O)C1C
2736,CC1(C#N)C(=O)C1O,1,CC1(C#N)C(=O)C1O
2737,C#CC#CCC1CCO1,1,C#CC#CCC1CCO1
2738,O=C1CC2OC1C1CC12,1,O=C1CC2OC1C1CC21
2739,O=CCNC12CCC1O2,1,O=CCNC12CCC1O2
2740,C#CC(CC)NC(C)=O,1,C#CC(CC)NC(C)=O
2741,O=C1C2C=CC3C(C1)C23,1,O=C1CC2C3C=CC1C32
2742,O=CNCC(O)CC=O,1,O=CCC(O)CNC=O
2743,C1CC23CC(C2)C1O3,1,C1CC23CC(C2)C1O3
2744,C1CC23CCC4C2C3C1,0,
2745,CC(C)C(C)COC=O,1,CC(C)C(C)COC=O
2746,C#CC1C=CC(C)OC1,1,C#CC1C=CC(C)OC1
2747,O=C1CC(CO)C(=O)N1,1,O=C1CC(CO)C(=O)N1
2748,COCC1OC(=O)C1C,1,COCC1OC(=O)C1C
2749,O=C1NCC12CC2,1,O=C1NCC12CC2
2750,O=C1NC=CC12CCC2,1,O=C1NC=CC12CCC2
2751,O=C1CC2C3CN2C13,1,O=C1CC2C3CN2C13
2752,O=CN1CC(O)C1C#N,1,N#CC1C(O)CN1C=O
2753,C1=CC23CC(C2)C3C1,1,C1=CC23CC(C2)C3C1
2754,O=C1NC2C3OC1C32O,1,O=C1NC2C3OC1C23O
2755,CN=C(C)OCCC,1,CCCOC(C)=NC
2756,CC1(C)OC12CNC2=O,1,CC1(C)OC12CNC2=O
2757,CC1(C(N)=O)CC2CC21,1,CC1(C(N)=O)CC2CC21
2758,CC1COC2(C)CC2C1,1,CC1COC2(C)CC2C1
2759,O=CC12CC1C1CC1C2,1,O=CC12CC3CC3C1C2
2760,OC1CCC=CC1CO,1,OCC1C=CCCC1O
2761,CN1CC23CC2N2CC13,0,
2762,O=CC12CN3C1CC2C3,1,O=CC12CN3CC1CC32
2763,CC(C)c1ccnn1,0,
2764,O=COC1C2CCC21,1,O=COC1C2CCC21
2765,CCC1(C)CN1CC#N,1,CCC1(C)CN1CC#N
2766,CC1=CC(C)CC1(C)O,1,CC1=CC(C)CC1(C)O
2767,COCC1(O)CC(C)C1,1,COCC1(O)CC(C)C1
2768,CC12COCC1(C=O)O2,1,CC12COCC1(C=O)O2
2769,C#CC(C)C(C)CC=O,1,C#CC(C)C(C)CC=O
2770,O=C1C=C2CC3OC1C23,1,O=C1C=C2CC3OC1C23
2771,CN1CCC(CO)C1,1,CN1CCC(CO)C1
2772,COC1(C)COC1(C)C,1,COC1(C)COC1(C)C
2773,CC1(C)OC2CC12O,1,CC1(C)OC2CC21O
2774,CC12CC(O)C3OC3C12,0,
2775,C#CC1CC(C)C(=O)N1,1,C#CC1CC(C)C(=O)N1
2776,CC1C(C)C(C#N)C1O,1,CC1C(C)C(C#N)C1O
2777,CC(=O)OC(C)C(N)=O,1,CC(=O)OC(C)C(N)=O
2778,CNc1ccc(C)cn1,1,CNc1ccc(C)cn1
2779,O=C1CC=CCC2CC12,1,O=C1CC=CCC2CC12
2780,C1=Cc2nc[nH]c2c1,0,
2781,O=CC(O)C1OCCO1,1,O=CC(O)C1OCCO1
2782,CCC1(C)CC1(C)C#N,1,CCC1(C)CC1(C)C#N
2783,CC1(C)CC(=O)C2CC12,1,CC1(C)CC(=O)C2CC21
2784,CC1=CCC(C)(CO)C1,1,CC1=CCC(C)(CO)C1
2785,O=C1C2COC3C1N23,1,O=C1C2COC3C1N23
2786,CC(C)C12CC(O)C1N2,1,CC(C)C12CC(O)C1N2
2787,OC1C(O)C2(CN2)C1N,1,NC1C(O)C(O)C12CN2
2788,COC1(C)CC1OC=O,1,COC1(C)CC1OC=O
2789,CC(C#N)C1CC2CN21,1,CC(C#N)C1CC2CN21
2790,COC1CCC2C(O)C12,1,COC1CCC2C(O)C12
2791,C1=CC2CCC1OC1C2,0,
2792,O=C1CC(O)C1C(N)=O,1,NC(=O)C1C(=O)CC1O
2793,C1=CC2(C1)CC1CC2O1,1,C1=CC2(C1)CC1CC2O1
2794,CC(C)C1CCC2NC21,1,CC(C)C1CCC2NC21
2795,CC1CC1OCCC=O,1,CC1CC1OCCC=O
2796,CC1=C(CO)C2OCC21,1,CC1=C(CO)C2OCC12
2797,COC(C=O)C(C)=O,1,COC(C=O)C(C)=O
2798,CCCCCC1(C)CC1,1,CCCCCC1(C)CC1
2799,CC1C=CCC1OC=O,1,CC1C=CCC1OC=O
2800,CC1=CCC(C#N)C1=O,1,CC1=CCC(C#N)C1=O
2801,CC#CC1(CO)COC1,1,CC#CC1(CO)COC1
2802,C1=CC2CC3(CC3)CC12,1,C1=CC2CC3(CC3)CC12
2803,CCC1OC(=O)NCC1,1,CCC1CCNC(=O)O1
2804,CN1C2CCC1(CO)C2,1,CN1C2CCC1(CO)C2
2805,C1CC2CCC(C1)C2,1,C1CC2CCC(C1)C2
2806,CCC#CC1COC1,1,CCC#CC1COC1
2807,O=CCC1C=CCOC1,1,O=CCC1C=CCOC1
2808,CC1C(=O)N2CC3CC13C2,1,CC1C(=O)N2CC3CC31C2
2809,CCC12C=CC(CO1)C2,1,CCC12C=CC(CO1)C2
2810,COCCC(C)(C)C,1,COCCC(C)(C)C
2811,CC(C)C1COCC1O,1,CC(C)C1COCC1O
2812,CC1COC23CCC2C13,1,CC1COC23CCC2C13
2813,O=C1C=CCOC2CC12,1,O=C1C=CCOC2CC12
2814,CNc1cc(=O)c(F)no1,1,CNc1cc(=O)c(F)no1
2815,C#CC12C=CCC1C2,1,C#CC12C=CCC1C2
2816,CCC(C)C(=O)CCO,1,CCC(C)C(=O)CCO
2817,C#CCC12CC1C(O)C2,1,C#CCC12CC(O)C1C2
2818,CC#CC1(CC)CO1,1,CC#CC1(CC)CO1
2819,O=CC1C(O)C2OC12,1,O=CC1C(O)C2OC12
2820,CC1C(=O)C2OC2C1C,1,CC1C(=O)C2OC2C1C
2821,CC12CC(CC1=O)C2O,1,CC12CC(CC1=O)C2O
2822,CCC12CC1(C)NC2=O,1,CCC12CC1(C)NC2=O
2823,O=C1C2C3CCC2O1,0,
2824,CC(C)CC1COC1=O,1,CC(C)CC1COC1=O
2825,CC12CC1C1(CC1)CO2,1,CC12CC1C1(CC1)CO2
2826,CCC12CC3C1C3O2,1,CCC12CC3C(O1)C32
2827,OC1C2CC3OC1CO3,0,
2828,CCC1CC2(C)OC21C,1,CCC1CC2(C)OC12C
2829,OC1CC2C3CC12C3,1,OC1CC2C3CC12C3
2830,C#CCC(O)CC=O,1,C#CCC(O)CC=O
2831,COC1C2C=CC1(C)C2,1,COC1C2C=CC1(C)C2
2832,O=C1CC=CC2(CO2)C1,1,O=C1CC=CC2(CO2)C1
2833,O=CNC(=O)CC(C)O,1,CC(O)CC(=O)NC=O
2834,O=C1C2C3N=CNC1C32,1,O=C1C2NC=NC3C1C23
2835,CNc1noc(=O)cn1,1,CNc1ncc(=O)on1
2836,O=C1CNCC(=O)N1,1,O=C1CNCC(=O)N1
2837,OC1CC2(CO2)C12CN2,1,OC1CC2(CO2)C12CN2
2838,CC1C(=O)C2(CC2)O1,1,CC1OC2(CC2)C1=O
2839,OC1C(CO)C12CCC2,1,OCC1C(O)C12CCC2
2840,C#CC12CC(C1=O)C2,1,C#CC12CC(C1)C2=O
2841,CC1=CC2C3OC3C12C,1,CC1=CC2C3OC3C12C
2842,C1COC1C1C2CC1C2,1,C1CC(C2C3CC2C3)O1
2843,OC1C=CCCC(=O)O1,1,O=C1CCC=CC(O)O1
2844,OC1CC1(O)C1CC1,1,OC1CC1(O)C1CC1
2845,CCCN=C1OC1CC,1,CCCN=C1OC1CC
2846,CC1CC12C1CC3(C)C12,0,
2847,OC1C(C=O)C12CCC2,1,O=CC1C(O)C12CCC2
2848,CC1C2C(O)C1(O)CC2,1,CC1C2CCC1(O)C2O
2849,OC1C2CC3C1C23CO,1,OCC12C3CC1C2C3O
2850,OC1C2C=CC(C1)OC2,1,OC1CC2C=CC1CO2
2851,CC12CC3C(C1=O)C2C3,1,CC12CC3CC1C3C2=O
2852,CC(C)(O)c1ccco1,1,CC(C)(O)c1ccco1
2853,CC1CC2C(O)CC12O,1,CC1CC2C(O)CC12O
2854,CCC(O)C1COCC1,1,CCC(O)C1CCOC1
2855,CNc1cncnc1O,1,CNc1cncnc1O
2856,CC12CCC1(C)OC2=O,1,CC12CCC1(C)C(=O)O2
2857,COC1C2C(O)C3C1C23,1,COC1C2C(O)C3C1C23
2858,CC(C)C1CC2(C)CC12,1,CC(C)C1CC2(C)CC12
2859,OC1C2CC1C21CCO1,1,OC1C2CC1C21CCO1
2860,C#CC#CC1COC1,1,C#CC#CC1COC1
2861,CCC(C)(C=O)C1CO1,1,CCC(C)(C=O)C1CO1
2862,CCOC(C)C(C)C,1,CCOC(C)C(C)C
2863,OC1CC(C)C2CCC12,1,CC1CC(O)C2CCC12
2864,CC1COCC12CC2O,1,CC1COCC12CC2O
2865,CC12C=CC3C1CC32,1,CC12C=CC3C1CC32
2866,O=CC1=CCOCC1,1,O=CC1=CCOCC1
2867,COC(C)(C)C(O)CO,1,COC(C)(C)C(O)CO
2868,C1=CC2C3CC4C1OC24,0,
2869,CC#CC1COC1,1,CC#CC1COC1
2870,CC1C(=O)CC1CC=O,1,CC1C(=O)CC1CC=O
2871,C1=CCC2CCC2CO1,1,C1=COCC2CCC2C1
2872,OC1C2C3CC3C1O2,1,OC1C2OC1C1CC12
2873,OC1CC12COC=NC2,1,OC1CC12CN=COC2
2874,CC1(O)C2OC3C2N3C1,1,CC1(O)CN2C3OC1C32
2875,CN=C(N)NC(=O)C#N,1,CN=C(N)NC(=O)C#N
2876,OC1CC2OC2CO1,1,OC1CC2OC2CO1
2877,O=C1C=CC(=O)CC1,1,O=C1C=CC(=O)CC1
2878,COCC(=O)C1(C)CC1,1,COCC(=O)C1(C)CC1
2879,C1CC12CC1CC12CO,1,OCC12CC1CC21CC1
2880,COC(C=O)C1CC1O,1,COC(C=O)C1CC1O
2881,CCC1CC2CC1C2=O,1,CCC1CC2CC1C2=O
2882,CCC#CC(C)C1CC1,1,CCC#CC(C)C1CC1
2883,C#CC1(O)CC(C)O1,1,C#CC1(O)CC(C)O1
2884,CN=C(N)C#N,1,CN=C(N)C#N
2885,C1=CC23CCC2(C1)C3,1,C1=CC23CCC2(C1)C3
2886,CC(=O)C1CCC1O,1,CC(=O)C1CCC1O
2887,CCOC(C)C1CC1,1,CCOC(C)C1CC1
2888,CC1CCC=C1C(N)=O,1,CC1CCC=C1C(N)=O
2889,CC1(O)CCCC1=O,1,CC1(O)CCCC1=O
2890,COC1C2C3C=CC3C12,1,COC1C2C3C=CC3C12
2891,CC(C#N)C1OC1C#N,1,CC(C#N)C1OC1C#N
2892,CC1CCC2COC12,1,CC1CCC2COC12
2893,C1=Cc2ccnc2CO1,0,
2894,C#CC(C)CC(=O)OC,1,C#CC(C)CC(=O)OC
2895,CC1=CC(C)(C)C(=O)N1,1,CC1=CC(C)(C)C(=O)N1
2896,COCCCC1CO1,1,COCCCC1CO1
2897,CC1(O)CC=CC1(C)O,1,CC1(O)C=CCC1(C)O
2898,CC1C2C(O)C3CC2C13,1,CC1C2C(O)C3CC2C13
2899,CC1(C)CCCC1,1,CC1(C)CCCC1
2900,CC1(C)C(O)C2OC2C1,1,CC1(C)CC2OC2C1O
2901,CC1(C)CC(=O)CC1O,1,CC1(C)CC(=O)CC1O
2902,CC1C2CC(CO)OC12,1,CC1C2CC(CO)OC12
2903,CC1=CC(=O)CCC1O,1,CC1=CC(=O)CCC1O
2904,O=C1CC2CC3(CC3)O1,0,
2905,CC1CC2C3C(O)C1N23,1,CC1CC2C3C(O)C1N23
2906,C#CCCCC1CO1,1,C#CCCCC1CO1
2907,O=C1C=C(C(C=O)CC1,0,
2908,O=C1NCCC(O)CC1,1,O=C1CCC(O)CCN1
2909,C1=CCCC=C1C1CC1,1,C1=CC(C2CC2)=CCC1
2910,CC1COC2CN3C1C23,1,CC1COC2CN3C1C23
2911,CCC12OCC3N1C3C2,1,CCC12CC3C(CO1)N32
2912,CCN1CC(=O)C2CN21,1,CCN1CC(=O)C2CN21
2913,C1=CC23OC2C3CC1,1,C1=CC23OC2C3CC1
2914,C#CC(C=O)C#CC=O,1,C#CC(C#CC=O)C=O
2915,CCN=C1OCCC1C,1,CCN=C1OCCC1C
2916,CNC1=NC(C)CC1C,1,CNC1=NC(C)CC1C
2917,C#CC1C2CC(C)C12C,1,C#CC1C2CC(C)C12C
2918,CC12CC(CC1O)C2=O,1,CC12CC(CC1O)C2=O
2919,O=CC1COCC1O,1,O=CC1COCC1O
2920,CC(=O)C(C)(C)CC=O,1,CC(=O)C(C)(C)CC=O
